bag_id,barcode,soak_id,n_readings,mon2,tof,Tch,temp_diag,T_channel,sig,sig_T,reading_offset_min,status,site,water_type,cbt,censored,t_utc,b_T,day,baseline,baseline_day,baseline_age_days,sig_TD,sample_group,sample_local,chlorine,F,B,Blog,Tc,FT,base_age,cens,bc,grp,bag,pred_new sensor + new day,cut10_new sensor + new day,pred_day held out,cut10_day held out,cl
B202606020916,50065,S057,4,296.5,39.5,37.348785,37.348785,temperature (board),4.840172000610959,5.213170878110959,-0.2373916666666666,paired,Turkana.Loima.Turkwel.Lorgum.Nearest to 32m3 steel tank.Concrete fixed Public Stand Tap 1,Treated,0.0,False,2026-06-02 09:16:00+00:00,-0.0215,2026-06-02,5.288714398982721,2026-06-02,0,-0.0755435208717623,G202606020916,2026-06-02 09:16:00,0.25,-0.11996822867545998,-0.5,-0.012578782206860073,17.348785,-2.0813030061213897,0,False,50065,G202606020916,B202606020916,-0.21874490689685294,7.590494730831178,-0.0232044603236376,3.63116389329751,0.25
B202606021016,50065,S058,4,315.5,40.5,39.322662,39.322662,temperature (board),4.97988668177336,5.39532391477336,-0.3302333333333334,paired,Turkana.Loima.Turkwel.Lorgum.Behind grass roof house.Concrete fixed Public Stand Tap 3,Treated,0.0,False,2026-06-02 10:16:00+00:00,-0.0215,2026-06-02,5.288714398982721,2026-06-02,0,0.1066095157906383,G202606021016,2026-06-02 10:16:00,0.25,0.15103422359433605,0.5,0.01242251999855711,19.322662,2.9183832529457807,0,False,50065,G202606021016,B202606021016,0.532405615951486,7.590494730831178,0.2961424916031774,3.63116389329751,0.25
B202606021028,50065,S059,3,311.0,40.0,38.579926,38.579926,temperature (board),4.948759890378168,5.348228299378168,0.1340333333333333,paired,Turkana.Loima.Turkwel.Lorgum.100m near church.Concrete fixed public stand Tap 2,Treated,0.0,False,2026-06-02 10:28:00+00:00,-0.0215,2026-06-02,5.288714398982721,2026-06-02,0,0.059513900395447,G202606021028,2026-06-02 10:28:00,0.25,0.10393860819914469,0.0,0.0,18.579926,1.9311716488831017,0,False,50065,G202606021028,B202606021028,0.3485116965575874,7.590494730831178,0.2047948979566653,3.63116389329751,0.25
B202606021030,50065,S059,4,304.5,40.0,38.579926,38.579926,temperature (board),4.90155728919467,5.31804991419467,-0.3537583333333333,paired,Turkana.Loima.Turkwel.Lorgum.100m near church.Concrete fixed public stand Tap 2,Treated,0.0,False,2026-06-02 10:30:00+00:00,-0.0215,2026-06-02,5.288714398982721,2026-06-02,0,0.0293355152119492,G202606021028,2026-06-02 10:30:00,0.25,0.07376022301564689,0.0,0.0,18.579926,1.370459485374216,0,False,50065,G202606021028,B202606021030,0.2785994012960922,7.590494730831178,0.18321082271338346,3.63116389329751,0.25
B202606030843,50053,S062,1,715.0,29.0,35.03125,35.868378,sipm_temperature,6.300785794663244,6.623957669663244,3.4418619666666666,paired,Turkana.Turkana West.Kakuma.Nakoyo.100m from the Tank.Public Stand Tap 2,Treated,0.0,False,2026-06-03 08:43:00+00:00,-0.0215,2026-06-03,6.685733502654843,2026-06-03,0,-0.0617758329915991,G202606030843,2026-06-03 08:43:00,0.5,-0.07332899898319756,-1.0,-0.03390155167568134,15.03125,-1.1022265159661884,0,False,50053,G202606030843,B202606030843,-0.17135079722943697,14.70333861432729,-0.13158860821011364,3.786598411844561,0.5
B202606030843,50065,S062,3,324.0,39.0,40.98938,40.98938,temperature (board),5.0369526024136295,5.488224272413629,0.9041166666666668,paired,Turkana.Turkana West.Kakuma.Nakoyo.100m from the Tank.Public Stand Tap 2,Treated,0.0,False,2026-06-03 08:43:00+00:00,-0.0215,2026-06-03,5.302452820666775,2026-06-03,0,0.185771451746854,G202606030843,2026-06-03 08:43:00,0.5,0.41435054018448536,-2.0,-0.05001042057466142,20.989379999999997,8.696960941137432,0,False,50065,G202606030843,B202606030843,0.980967748687644,7.894610712306305,0.23847200478039104,3.786598411844561,0.5
B202606030846,50053,S062,1,715.0,29.0,35.03125,35.868378,sipm_temperature,6.300785794663244,6.623957669663244,0.4418619666666666,paired,Turkana.Turkana West.Kakuma.Nakoyo.100m from the Tank.Public Stand Tap 2,Treated,0.0,False,2026-06-03 08:46:00+00:00,-0.0215,2026-06-03,6.685733502654843,2026-06-03,0,-0.0617758329915991,G202606030843,2026-06-03 08:46:00,0.5,-0.07332899898319756,-1.0,-0.03390155167568134,15.03125,-1.1022265159661884,0,False,50053,G202606030843,B202606030846,-0.17135079722943697,14.70333861432729,-0.13158860821011364,3.786598411844561,0.5
B202606030846,50065,S062,2,333.0,39.0,42.337616,42.337616,temperature (board),5.093580801795185,5.573839545795185,-0.6232666666666666,paired,Turkana.Turkana West.Kakuma.Nakoyo.100m from the Tank.Public Stand Tap 2,Treated,0.0,False,2026-06-03 08:46:00+00:00,-0.0215,2026-06-03,5.302452820666775,2026-06-03,0,0.2713867251284094,G202606030843,2026-06-03 08:46:00,0.5,0.49996581356604075,-2.0,-0.05001042057466142,22.337615999999997,11.168044356565808,0,False,50065,G202606030843,B202606030846,1.2707502039740364,7.894610712306305,0.31206585275114723,3.786598411844561,0.5
B202606030911,50053,P50053-06030913,1,715.0,30.0,37.367188,38.21991,sipm_temperature,6.300785794663244,6.674180336663244,2.00234375,paired (partner soak),Turkana.Turkana West.Kakuma.Nakoyo.500m East.Public Stand Tap 3,Treated,0.0,False,2026-06-03 09:11:00+00:00,-0.0215,2026-06-03,6.685733502654843,2026-06-03,0,-0.0115531659915992,G202606030911,2026-06-03 09:11:00,0.25,-0.02310633198319767,1.0,0.033901551675681416,17.367188,-0.40129201154260674,0,False,50053,G202606030911,B202606030911,0.3780367529235256,14.70333861432729,0.2676943016389105,3.786598411844561,0.25
B202606030914,50053,P50053-06030913,1,715.0,30.0,37.367188,38.21991,sipm_temperature,6.300785794663244,6.674180336663244,-0.99765625,paired (partner soak),Turkana.Turkana West.Kakuma.Nakoyo.500m East.Public Stand Tap 3,Treated,0.0,False,2026-06-03 09:14:00+00:00,-0.0215,2026-06-03,6.685733502654843,2026-06-03,0,-0.0115531659915992,G202606030911,2026-06-03 09:14:00,0.25,-0.02310633198319767,1.0,0.033901551675681416,17.367188,-0.40129201154260674,0,False,50053,G202606030911,B202606030914,0.3780367529235256,14.70333861432729,0.2676943016389105,3.786598411844561,0.25
B202606030931,50053,S063,1,735.0,29.0,36.765625,37.2657,sipm_temperature,6.336825731146441,6.697286668646441,0.0138020833333333,paired,Turkana.Turkana West. Kakuma.Nakoyo.Adjacent to 5m3 PVC tank.Public Tap Stand 4,Treated,0.0,False,2026-06-03 09:31:00+00:00,-0.0215,2026-06-03,6.685733502654843,2026-06-03,0,0.0115531659915983,G202606030931,2026-06-03 09:31:00,0.2,0.02310633198319767,-1.0,-0.03390155167568134,16.765625,0.3873920971557984,0,False,50053,G202606030931,B202606030931,-0.09929243422497365,14.70333861432729,-0.041718699066085,3.786598411844561,0.2
B202606030931,50065,S063,3,279.0,41.0,37.7919,37.7919,temperature (board),4.6913478822291435,5.073873732229144,-0.11605,paired,Turkana.Turkana West. Kakuma.Nakoyo.Adjacent to 5m3 PVC tank.Public Tap Stand 4,Treated,0.0,False,2026-06-03 09:31:00+00:00,-0.0215,2026-06-03,5.302452820666775,2026-06-03,0,-0.2285790884376313,G202606030931,2026-06-03 09:31:00,0.2,-0.4571581768752626,2.0,0.050010420574661416,17.7919,-8.133712567146985,0,False,50065,G202606030931,B202606030931,-0.5883820578894619,7.894610712306305,-0.08976711660021253,3.786598411844561,0.2
B202606030933,50053,S063,1,735.0,29.0,36.765625,37.2657,sipm_temperature,6.336825731146441,6.697286668646441,-1.9861979166666663,paired,Turkana.Turkana West. Kakuma.Nakoyo.Adjacent to 5m3 PVC tank.Public Tap Stand 4,Treated,0.0,False,2026-06-03 09:33:00+00:00,-0.0215,2026-06-03,6.685733502654843,2026-06-03,0,0.0115531659915983,G202606030931,2026-06-03 09:33:00,0.2,0.02310633198319767,-1.0,-0.03390155167568134,16.765625,0.3873920971557984,0,False,50053,G202606030931,B202606030933,-0.09929243422497365,14.70333861432729,-0.041718699066085,3.786598411844561,0.2
B202606030933,50065,S063,1,279.0,41.0,37.7919,37.7919,temperature (board),4.6913478822291435,5.073873732229144,-1.1172833333333334,paired,Turkana.Turkana West. Kakuma.Nakoyo.Adjacent to 5m3 PVC tank.Public Tap Stand 4,Treated,0.0,False,2026-06-03 09:33:00+00:00,-0.0215,2026-06-03,5.302452820666775,2026-06-03,0,-0.2285790884376313,G202606030931,2026-06-03 09:33:00,0.2,-0.4571581768752626,2.0,0.050010420574661416,17.7919,-8.133712567146985,0,False,50065,G202606030931,B202606030933,-0.5883820578894619,7.894610712306305,-0.08976711660021253,3.786598411844561,0.2
B202606030958,50053,P50053-06031001,1,769.0,30.0,34.5625,35.14328,sipm_temperature,6.395261598115449,6.708355348115449,3.0318359333333333,paired (partner soak),Turkana.Turkana West.Kakuma.Nakoyo.Public Stand Tap 6,Treated,0.0,False,2026-06-03 09:58:00+00:00,-0.0215,2026-06-03,6.685733502654843,2026-06-03,0,0.0226218454606064,G202606030958,2026-06-03 09:58:00,2.0,0.034175011452205695,1.0,0.033901551675681416,14.5625,0.49767360427274543,0,False,50053,G202606030958,B202606030958,0.43172226811922687,14.70333861432729,0.3419176120947006,3.786598411844561,2.0
B202606040811,50053,S064,1,795.0,33.0,33.796875,34.58435,sipm_temperature,6.437751649736401,6.734384462236401,0.7151692666666667,paired,Turkana.Turkana South. Lokichar. Kimabur.Kimabur school.Public Stand Tap 1,Treated,0.0,False,2026-06-04 08:11:00+00:00,-0.0215,2026-06-04,6.74361345745769,2026-06-04,0,-0.0092289952212896,G202606040811,2026-06-04 08:11:00,0.3,-0.01708543245277916,1.0,0.030771658666753687,13.796875,-0.23572557587193746,0,False,50053,G202606040811,B202606040811,0.3865531499788423,16.165279712650197,0.29195906206824285,4.004779122780377,0.3
B202606040811,50065,S064,3,294.0,39.0,37.603058,37.603058,temperature (board),4.820281565605037,5.198747312605037,0.3401666666666667,paired,Turkana.Turkana South. Lokichar. Kimabur.Kimabur school.Public Stand Tap 1,Treated,0.0,False,2026-06-04 08:11:00+00:00,-0.0215,2026-06-04,4.95988224406134,2026-06-04,0,0.2388650685436966,G202606040811,2026-06-04 08:11:00,0.3,0.2914072425411698,0.0,0.0,17.603057999999997,5.129658592072278,0,False,50065,G202606040811,B202606040811,1.7360124623267679,8.663025866867024,0.423641557973788,4.004779122780377,0.3
B202606040827,50053,S065,1,811.0,32.0,33.78125,34.04808,sipm_temperature,6.46302945692067,6.75932633192067,2.718619783333333,paired,Turkana.Turkana South.Lokichar.Kimabur.Concrete fixed Public Stand Tap 3,Treated,0.0,False,2026-06-04 08:27:00+00:00,-0.0215,2026-06-04,6.74361345745769,2026-06-04,0,0.0157128744629799,G202606040827,2026-06-04 08:27:00,0.1,0.020327372073625227,0.0,0.0,13.78125,0.28013659638964766,0,False,50053,G202606040827,B202606040827,0.16779497040383154,16.165279712650197,0.16645346234094255,4.004779122780377,0.1
B202606040827,50065,S065,3,269.0,39.0,36.731964,36.731964,temperature (board),4.59511985013459,4.95485707613459,0.34195,paired,Turkana.Turkana South.Lokichar.Kimabur.Concrete fixed Public Stand Tap 3,Treated,0.0,False,2026-06-04 08:27:00+00:00,-0.0215,2026-06-04,4.95988224406134,2026-06-04,0,-0.0050251679267505,G202606040827,2026-06-04 08:27:00,0.1,-0.006552490629560204,0.0,0.0,16.731963999999998,-0.10963603732413865,0,False,50065,G202606040827,B202606040827,0.2706129254874822,8.663025866867024,0.12845419565184743,4.004779122780377,0.1
B202606040813,50053,S064,1,795.0,33.0,33.796875,34.58435,sipm_temperature,6.437751649736401,6.734384462236401,-1.2848307333333333,paired,Turkana.Turkana South. Lokichar. Kimabur.Kimabur school.Public Stand Tap 1,Treated,0.0,False,2026-06-04 08:13:00+00:00,-0.0215,2026-06-04,6.74361345745769,2026-06-04,0,-0.0092289952212896,G202606040811,2026-06-04 08:13:00,0.3,-0.01708543245277916,1.0,0.030771658666753687,13.796875,-0.23572557587193746,0,False,50053,G202606040811,B202606040813,0.3865531499788423,16.165279712650197,0.29195906206824285,4.004779122780377,0.3
B202606040813,50065,S064,3,296.0,39.0,37.603058,37.603058,temperature (board),4.836281906951478,5.214747653951478,-0.6610333333333334,paired,Turkana.Turkana South. Lokichar. Kimabur.Kimabur school.Public Stand Tap 1,Treated,0.0,False,2026-06-04 08:13:00+00:00,-0.0215,2026-06-04,4.95988224406134,2026-06-04,0,0.2548654098901375,G202606040811,2026-06-04 08:13:00,0.3,0.3074075838876107,0.0,0.0,17.603057999999997,5.4113135288134755,0,False,50065,G202606040811,B202606040813,1.814356197681346,8.663025866867024,0.4396512450866805,4.004779122780377,0.3
B202606040829,50053,S065,1,811.0,32.0,33.78125,34.04808,sipm_temperature,6.46302945692067,6.75932633192067,0.7186197833333333,paired,Turkana.Turkana South.Lokichar.Kimabur.Concrete fixed Public Stand Tap 3,Treated,0.0,False,2026-06-04 08:29:00+00:00,-0.0215,2026-06-04,6.74361345745769,2026-06-04,0,0.0157128744629799,G202606040827,2026-06-04 08:29:00,0.1,0.020327372073625227,0.0,0.0,13.78125,0.28013659638964766,0,False,50053,G202606040827,B202606040829,0.16779497040383154,16.165279712650197,0.16645346234094255,4.004779122780377,0.1
B202606040829,50065,S065,4,270.0,39.0,36.731964,36.731964,temperature (board),4.605170185988092,4.964907411988092,-0.1600583333333333,paired,Turkana.Turkana South.Lokichar.Kimabur.Concrete fixed Public Stand Tap 3,Treated,0.0,False,2026-06-04 08:29:00+00:00,-0.0215,2026-06-04,4.95988224406134,2026-06-04,0,0.0050251679267514,G202606040827,2026-06-04 08:29:00,0.1,0.003497845223941809,0.0,0.0,16.731963999999998,0.05852582036456628,0,False,50065,G202606040827,B202606040829,0.3168810652664653,8.663025866867024,0.13860611768748976,4.004779122780377,0.1
B202606040833,50053,S066,1,1289.0,31.0,34.0625,34.393005,sipm_temperature,7.020190708311925,7.322534458311925,2.7172526,paired,Turkana.Turkana South.Lokichar.Kimabur.Concrete fixed Public Stand Tap 3,Treated,0.0,False,2026-06-04 08:33:00+00:00,-0.0215,2026-06-04,6.74361345745769,2026-06-04,0,0.5789210008542351,G202606040833,2026-06-04 08:33:00,0.1,0.5835354984648804,-1.0,-0.0317486983145803,14.0625,8.20596794716238,0,False,50053,G202606040833,B202606040833,0.34396384824985843,16.165279712650197,0.5809783395800777,4.004779122780377,0.1
B202606040833,50065,S066,3,277.0,39.0,38.381042,38.381042,temperature (board),4.672828834461906,5.068021237461906,0.3277333333333334,paired,Turkana.Turkana South.Lokichar.Kimabur.Concrete fixed Public Stand Tap 3,Treated,0.0,False,2026-06-04 08:33:00+00:00,-0.0215,2026-06-04,4.95988224406134,2026-06-04,0,0.1081389934005656,G202606040833,2026-06-04 08:33:00,0.1,0.16068116739803884,0.0,0.0,18.381042,2.9534872865523827,0,False,50065,G202606040833,B202606040833,1.1454344490329034,8.663025866867024,0.28878522000550433,4.004779122780377,0.1
B202606090654,50053,S070,1,646.0,40.0,29.382812,29.392853,sipm_temperature,6.16541785423142,6.3671483122314205,3.8245442666666665,paired,Isiolo.Isiolo.Ngaremara.Kona (Ngalabilabia).KonaBorehole,Source (untreated),0.0,False,2026-06-09 06:54:00+00:00,-0.0215,2026-06-09,6.8294207694409215,2026-06-09,0,-0.4622724572095009,G202606090654,2026-06-09 06:54:00,0.0,-0.46227245720950094,6.5,0.17733401528291545,9.382812000000001,-4.337415558774793,0,False,50053,G202606090654,B202606090654,1.1942149729888165,16.387307143435113,1.0804479481577711,14.602051458697048,0.0
B202606090654,50065,S070,1,285.0,41.0,31.555573,31.555573,temperature (board),4.74493212836325,4.993376947863251,1.90645,paired,Isiolo.Isiolo.Ngaremara.Kona (Ngalabilabia).KonaBorehole,Source (untreated),0.0,False,2026-06-09 06:54:00+00:00,-0.0215,2026-06-09,4.990657055448866,2026-06-09,0,0.0027198924143849,G202606090654,2026-06-09 06:54:00,0.0,0.0027198924143849723,1.0,0.024692612590371414,11.555572999999999,0.031429915346571795,0,False,50065,G202606090654,B202606090654,0.34175335367495013,4.6965091163248704,0.33216251332037583,14.602051458697048,0.0
B202606090656,50053,S070,1,646.0,40.0,29.382812,29.392853,sipm_temperature,6.16541785423142,6.3671483122314205,1.8245442666666667,paired,Isiolo.Isiolo.Ngaremara.Kona (Ngalabilabia).KonaBorehole,Source (untreated),0.0,False,2026-06-09 06:56:00+00:00,-0.0215,2026-06-09,6.8294207694409215,2026-06-09,0,-0.4622724572095009,G202606090654,2026-06-09 06:56:00,0.0,-0.46227245720950094,6.5,0.17733401528291545,9.382812000000001,-4.337415558774793,0,False,50053,G202606090654,B202606090656,1.1942149729888165,16.387307143435113,1.0804479481577711,14.602051458697048,0.0
B202606090656,50065,S070,3,293.0,41.0,31.555573,31.555573,temperature (board),4.812184355372417,5.0606291748724175,0.8995333333333334,paired,Isiolo.Isiolo.Ngaremara.Kona (Ngalabilabia).KonaBorehole,Source (untreated),0.0,False,2026-06-09 06:56:00+00:00,-0.0215,2026-06-09,4.990657055448866,2026-06-09,0,0.0699721194235518,G202606090654,2026-06-09 06:56:00,0.0,0.06997211942355186,1.0,0.024692612590371414,11.555572999999999,0.8085679339635714,0,False,50065,G202606090654,B202606090656,0.39827457121600135,4.6965091163248704,0.38904882499612503,14.602051458697048,0.0
B202606090659,50053,S070,1,646.0,40.0,29.382812,29.392853,sipm_temperature,6.16541785423142,6.3671483122314205,-1.1754557333333333,paired,Isiolo.Isiolo.Ngaremara.Kona (Ngalabilabia).KonaBorehole,Source (untreated),0.0,False,2026-06-09 06:59:00+00:00,-0.0215,2026-06-09,6.8294207694409215,2026-06-09,0,-0.4622724572095009,G202606090654,2026-06-09 06:59:00,0.0,-0.46227245720950094,6.5,0.17733401528291545,9.382812000000001,-4.337415558774793,0,False,50053,G202606090654,B202606090659,1.1942149729888165,16.387307143435113,1.0804479481577711,14.602051458697048,0.0
B202606090659,50065,S070,4,315.0,42.0,34.0896305,34.0896305,temperature (board),4.97556710300174,5.278494158751741,0.3853499999999999,paired,Isiolo.Isiolo.Ngaremara.Kona (Ngalabilabia).KonaBorehole,Source (untreated),0.0,False,2026-06-09 06:59:00+00:00,-0.0215,2026-06-09,4.990657055448866,2026-06-09,0,0.2878371033028752,G202606090654,2026-06-09 06:59:00,0.0,0.28783710330287526,2.0,0.04879016416943205,14.089630499999998,4.055518429727842,0,False,50065,G202606090654,B202606090659,0.8065614209343062,4.6965091163248704,0.746847282662212,14.602051458697048,0.0
B202606090701,50053,S070,1,646.0,40.0,29.382812,29.392853,sipm_temperature,6.16541785423142,6.3671483122314205,-3.1754557333333335,paired,Isiolo.Isiolo.Ngaremara.Kona (Ngalabilabia).KonaBorehole,Source (untreated),0.0,False,2026-06-09 07:01:00+00:00,-0.0215,2026-06-09,6.8294207694409215,2026-06-09,0,-0.4622724572095009,G202606090654,2026-06-09 07:01:00,0.0,-0.46227245720950094,6.5,0.17733401528291545,9.382812000000001,-4.337415558774793,0,False,50053,G202606090654,B202606090701,1.1942149729888165,16.387307143435113,1.0804479481577711,14.602051458697048,0.0
B202606090701,50065,S070,4,345.0,42.0,35.081604,35.081604,temperature (board),5.163985333240027,5.488239819240027,0.3663083333333333,paired,Isiolo.Isiolo.Ngaremara.Kona (Ngalabilabia).KonaBorehole,Source (untreated),0.0,False,2026-06-09 07:01:00+00:00,-0.0215,2026-06-09,4.990657055448866,2026-06-09,0,0.4975827637911614,G202606090654,2026-06-09 07:01:00,0.0,0.4975827637911614,2.0,0.04879016416943205,15.081603999999999,7.504346200723834,0,False,50065,G202606090654,B202606090701,1.064120692325577,4.6965091163248704,0.9643138851139219,14.602051458697048,0.0
B202606090704,50053,S070,1,646.0,40.0,29.382812,29.392853,sipm_temperature,6.16541785423142,6.3671483122314205,-6.175455733333334,paired,Isiolo.Isiolo.Ngaremara.Kona (Ngalabilabia).KonaBorehole,Source (untreated),0.0,False,2026-06-09 07:04:00+00:00,-0.0215,2026-06-09,6.8294207694409215,2026-06-09,0,-0.4622724572095009,G202606090654,2026-06-09 07:04:00,0.0,-0.46227245720950094,6.5,0.17733401528291545,9.382812000000001,-4.337415558774793,0,False,50053,G202606090654,B202606090704,1.1942149729888165,16.387307143435113,1.0804479481577711,14.602051458697048,0.0
B202606090704,50065,S070,1,363.0,42.0,35.780243,35.780243,temperature (board),5.262690188904886,5.601965413404885,-1.19755,paired,Isiolo.Isiolo.Ngaremara.Kona (Ngalabilabia).KonaBorehole,Source (untreated),0.0,False,2026-06-09 07:04:00+00:00,-0.0215,2026-06-09,4.990657055448866,2026-06-09,0,0.6113083579560197,G202606090654,2026-06-09 07:04:00,0.0,0.6113083579560197,2.0,0.04879016416943205,15.780242999999999,9.646594436476972,0,False,50065,G202606090654,B202606090704,1.2266369793334917,4.6965091163248704,1.094144883780252,14.602051458697048,0.0
B202606090720,50053,S071,1,917.0,34.0,30.023438,30.404968,sipm_temperature,6.616065185132817,6.831569102132818,1.83066405,paired,Isiolo.Isiolo.Ngaremara.Kona(Ngalabilabia).NearestToBorehole.KonaWaterKiosk,Treated,1.0,False,2026-06-09 07:20:00+00:00,-0.0215,2026-06-09,6.8294207694409215,2026-06-09,0,0.0021483326918962,G202606090720,2026-06-09 07:20:00,0.0,0.004296665383792586,1.0,0.02985296314968113,10.023437999999999,0.043067359081191185,0,False,50053,G202606090720,B202606090720,0.3880199701351489,16.387307143435113,0.388222478738253,14.602051458697048,0.0
B202606090720,50065,S071,3,316.0,40.0,34.541534,34.541534,temperature (board),4.983606621708336,5.296249602708336,0.8742333333333333,paired,Isiolo.Isiolo.Ngaremara.Kona(Ngalabilabia).NearestToBorehole.KonaWaterKiosk,Treated,1.0,False,2026-06-09 07:20:00+00:00,-0.0215,2026-06-09,4.990657055448866,2026-06-09,0,0.3055925472594705,G202606090720,2026-06-09 07:20:00,0.0,0.325507778105699,0.0,0.0,14.541533999999999,4.733382422588477,0,False,50065,G202606090720,B202606090720,0.46988036739570704,4.6965091163248704,0.4456640886106895,14.602051458697048,0.0
B202606090723,50053,S071,1,917.0,34.0,30.023438,30.404968,sipm_temperature,6.616065185132817,6.831569102132818,-1.16933595,paired,Isiolo.Isiolo.Ngaremara.Kona(Ngalabilabia).NearestToBorehole.KonaWaterKiosk,Treated,2.0,False,2026-06-09 07:23:00+00:00,-0.0215,2026-06-09,6.8294207694409215,2026-06-09,0,0.0021483326918962,G202606090720,2026-06-09 07:23:00,0.0,0.004296665383792586,1.0,0.02985296314968113,10.023437999999999,0.043067359081191185,0,False,50053,G202606090720,B202606090723,0.3880199701351489,16.387307143435113,0.388222478738253,14.602051458697048,0.0
B202606090723,50065,S071,4,324.5,40.0,35.247757,35.247757,temperature (board),5.040063163097292,5.367889938597292,0.3675,paired,Isiolo.Isiolo.Ngaremara.Kona(Ngalabilabia).NearestToBorehole.KonaWaterKiosk,Treated,2.0,False,2026-06-09 07:23:00+00:00,-0.0215,2026-06-09,4.990657055448866,2026-06-09,0,0.3772328831484266,G202606090720,2026-06-09 07:23:00,0.0,0.3971481139946551,0.0,0.0,15.247757,6.0556179351988,0,False,50065,G202606090720,B202606090723,0.5664570616464712,4.6965091163248704,0.5227345633033695,14.602051458697048,0.0
B202606090726,50053,S071,1,917.0,34.0,30.023438,30.404968,sipm_temperature,6.616065185132817,6.831569102132818,-4.16933595,paired,Isiolo.Isiolo.Ngaremara.Kona(Ngalabilabia).NearestToBorehole.KonaWaterKiosk,Treated,2.0,False,2026-06-09 07:26:00+00:00,-0.0215,2026-06-09,6.8294207694409215,2026-06-09,0,0.0021483326918962,G202606090720,2026-06-09 07:26:00,0.0,0.004296665383792586,1.0,0.02985296314968113,10.023437999999999,0.043067359081191185,0,False,50053,G202606090720,B202606090726,0.3880199701351489,16.387307143435113,0.388222478738253,14.602051458697048,0.0
B202606090726,50065,S071,3,337.0,40.0,37.1373,37.1373,temperature (board),5.117993812416755,5.486445762416755,-0.143,paired,Isiolo.Isiolo.Ngaremara.Kona(Ngalabilabia).NearestToBorehole.KonaWaterKiosk,Treated,2.0,False,2026-06-09 07:26:00+00:00,-0.0215,2026-06-09,4.990657055448866,2026-06-09,0,0.4957887069678897,G202606090720,2026-06-09 07:26:00,0.0,0.5157039378141182,0.0,0.0,17.137300000000003,8.83777309350189,0,False,50065,G202606090720,B202606090726,0.7715642137161796,4.6965091163248704,0.6716624424959743,14.602051458697048,0.0
B202606090748,50053,S072,1,948.0,34.0,29.359375,29.893875,sipm_temperature,6.656726524178391,6.857953086678391,3.8412760333333336,paired,Isiolo.Isiolo.Ngaremara.Kona(Ngalabilabia).NextToSignPost.ArmartiJuuWaterKiosk,Treated,14.0,False,2026-06-09 07:48:00+00:00,-0.0215,2026-06-09,6.8294207694409215,2026-06-09,0,0.0285323172374694,G202606090748,2026-06-09 07:48:00,0.0,0.0306806499293657,1.0,0.02985296314968113,9.359375,0.2871517079326571,0,False,50053,G202606090748,B202606090748,0.4112395787880756,16.387307143435113,0.4157181331057672,14.602051458697048,0.0
B202606090748,50065,S072,2,268.0,40.5,33.693085,33.693085,temperature (board),4.584915414318987,4.879316741818986,1.3796499999999998,paired,Isiolo.Isiolo.Ngaremara.Kona(Ngalabilabia).NextToSignPost.ArmartiJuuWaterKiosk,Treated,14.0,False,2026-06-09 07:48:00+00:00,-0.0215,2026-06-09,4.990657055448866,2026-06-09,0,-0.1113403136298796,G202606090748,2026-06-09 07:48:00,0.0,-0.1312555444761081,0.5,0.01242251999855711,13.693085000000004,-1.797293327232629,0,False,50065,G202606090748,B202606090748,0.08015677758690462,4.6965091163248704,0.09235117624854594,14.602051458697048,0.0
B202606090751,50053,S072,1,948.0,34.0,29.359375,29.893875,sipm_temperature,6.656726524178391,6.857953086678391,0.8412760333333333,paired,Isiolo.Isiolo.Ngaremara.Kona(Ngalabilabia).NextToSignPost.ArmartiJuuWaterKiosk,Treated,5.0,False,2026-06-09 07:51:00+00:00,-0.0215,2026-06-09,6.8294207694409215,2026-06-09,0,0.0285323172374694,G202606090748,2026-06-09 07:51:00,0.0,0.0306806499293657,1.0,0.02985296314968113,9.359375,0.2871517079326571,0,False,50053,G202606090748,B202606090751,0.4112395787880756,16.387307143435113,0.4157181331057672,14.602051458697048,0.0
B202606090751,50065,S072,4,272.5,40.0,33.693085,33.693085,temperature (board),4.6297557079913165,4.924157035491316,0.3741166666666666,paired,Isiolo.Isiolo.Ngaremara.Kona(Ngalabilabia).NextToSignPost.ArmartiJuuWaterKiosk,Treated,5.0,False,2026-06-09 07:51:00+00:00,-0.0215,2026-06-09,4.990657055448866,2026-06-09,0,-0.0665000199575498,G202606090748,2026-06-09 07:51:00,0.0,-0.08641525080377832,0.0,0.0,13.693085000000004,-1.1832913745524551,0,False,50065,G202606090748,B202606090751,0.02860279860102813,4.6965091163248704,0.048661971522995895,14.602051458697048,0.0
B202606090753,50053,S072,1,948.0,34.0,29.359375,29.893875,sipm_temperature,6.656726524178391,6.857953086678391,-1.1587239666666669,paired,Isiolo.Isiolo.Ngaremara.Kona(Ngalabilabia).NextToSignPost.ArmartiJuuWaterKiosk,Treated,5.0,False,2026-06-09 07:53:00+00:00,-0.0215,2026-06-09,6.8294207694409215,2026-06-09,0,0.0285323172374694,G202606090748,2026-06-09 07:53:00,0.0,0.0306806499293657,1.0,0.02985296314968113,9.359375,0.2871517079326571,0,False,50053,G202606090748,B202606090753,0.4112395787880756,16.387307143435113,0.4157181331057672,14.602051458697048,0.0
